day_id,time_step,L,PV,WT
73,92,82.41757057,0.00000000,17.67812600
73,93,62.03852665,0.00000000,17.49605370
73,94,56.18039000,0.00000000,18.70969670
73,95,62.08042500,0.00000000,22.71493550
73,96,74.38626599,0.00000000,27.48299230
156,1,92.49978324,0.00000000,33.55382750
156,2,80.61442756,0.00000000,36.71002350
156,3,75.22147374,0.00000000,35.73634230
156,4,77.40370364,0.00000000,35.20940450
156,5,83.84457765,0.00000000,35.57588180
156,6,82.18831793,0.00000000,34.93703230
156,7,75.22844164,0.00000000,32.28746040
156,8,76.20707097,0.00000000,30.74429650
156,9,78.96582832,0.00000000,31.41388400
156,10,83.04080973,0.00000000,32.23683590
156,11,81.37364986,0.00000000,33.36645710
156,12,73.34425370,0.00000000,34.51005800
156,13,69.27384205,0.00000000,35.68156650
156,14,62.01161354,0.00000000,37.54798270
156,15,63.07339685,0.00000000,40.80417250
156,16,65.24620691,0.00000000,43.75020160
156,17,70.92457499,0.00000000,46.07588060
156,18,73.39064649,0.00000000,45.90540360
156,19,66.92853356,0.00000000,40.74260260
156,20,61.94701123,0.00000000,36.60699030
156,21,58.38783538,0.00000000,34.52576340
156,22,62.20846120,0.00000000,35.49976440
156,23,69.29901338,0.00000000,42.58425250
156,24,73.01130911,0.00000000,47.03343210
156,25,78.49343975,0.00000000,46.20593520
156,26,76.72005502,0.00000000,44.96534310
156,27,84.55534035,0.00000000,42.89864570
156,28,84.18563474,0.00000000,41.15355950
156,29,88.05374685,0.00000000,40.05180750
156,30,79.53853714,0.00000000,39.77185730
156,31,81.45180089,0.00000000,41.13564770
156,32,76.30966103,0.00000000,41.48029650
156,33,78.04964750,0.00000000,39.78682010
156,34,71.10851251,0.00000000,38.74561310
156,35,73.99347841,0.00000000,39.00911930
156,36,76.57949420,0.00000000,37.68892180
156,37,77.85877316,0.00000000,33.20150230
156,38,71.19637363,0.00000000,29.10479150
156,39,60.69567204,0.00000000,25.78968740
156,40,57.50530477,1.72783790,23.77219230
156,41,58.45356837,2.13347950,24.35010330
156,42,68.17469646,2.59351250,23.94250660
156,43,73.30542876,1.62339550,21.56407590
156,44,85.69376680,0.59494430,21.12546410
156,45,89.06315596,0.64864330,24.56666020
156,46,99.07559340,1.01017530,26.05085930
156,47,102.96146413,2.44579320,23.62121950
156,48,118.82057086,2.53271880,25.31915650
156,49,127.97462248,2.50780840,32.85104420
156,50,133.21907821,2.09833620,39.87999240
156,51,129.31843982,0.97132230,41.07238700
156,52,129.16220224,0.66908780,42.23803320
156,53,134.47304855,0.49689860,43.35031820
156,54,138.39842257,0.58300410,43.21941100
